Order Id,Supplier,Commodity,Order Country,Order Region,Shipping Mode,Days for shipping (real),Days for shipment (scheduled),Delay_Days,Late_delivery_risk,Order Item Quantity,Sales
19834,Francia,Battery Materials,Francia,Western Europe,Standard Class,5,4,1,1,4,191.9600067
17486,Italia,Plastic Components,Italia,Southern Europe,Standard Class,2,4,-2,0,4,99.95999908
13195,Austria,Plastic Components,Austria,Western Europe,Standard Class,6,4,2,1,4,99.95999908
12078,Francia,Battery Materials,Francia,Western Europe,Standard Class,4,4,0,0,4,127.9599991
14294,Italia,Interior Components,Italia,Southern Europe,Standard Class,5,4,1,1,4,87.95999908
11451,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,2,4,-2,0,4,127.9599991
18094,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,5,4,1,1,4,127.9599991
15342,España,Plastic Components,España,Southern Europe,Standard Class,3,4,-1,0,4,99.95999908
12669,Alemania,Mechanical Assemblies,Alemania,Western Europe,Standard Class,5,4,1,1,4,119.9599991
17361,Finlandia,Mechanical Assemblies,Finlandia,Northern Europe,Standard Class,2,4,-2,0,4,119.9599991
17361,Finlandia,Mechanical Assemblies,Finlandia,Northern Europe,Standard Class,2,4,-2,0,4,119.9599991
13569,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,5,4,1,1,4,399.9599915
12728,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,4,4,0,0,4,399.9599915
18039,Italia,Metal Components,Italia,Southern Europe,Standard Class,5,4,1,1,4,399.9599915
64343,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,4,4,0,0,4,399.9599915
68478,Países Bajos,Metal Components,Países Bajos,Western Europe,Standard Class,4,4,0,0,4,399.9599915
61704,Alemania,Metal Components,Alemania,Western Europe,Standard Class,5,4,1,1,4,399.9599915
10511,España,Metal Components,España,Southern Europe,Standard Class,2,4,-2,0,4,399.9599915
10496,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,4,399.9599915
68875,Francia,Metal Components,Francia,Western Europe,Standard Class,6,4,2,1,4,399.9599915
63956,Italia,Metal Components,Italia,Southern Europe,Standard Class,2,4,-2,0,4,399.9599915
44152,Ucrania,Interior Components,Ucrania,Eastern Europe,Standard Class,3,4,-1,0,4,239.9600067
67190,Alemania,Interior Components,Alemania,Western Europe,Standard Class,6,4,2,1,4,239.9600067
67674,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,5,4,1,1,4,239.9600067
43853,Rusia,Interior Components,Rusia,Eastern Europe,Standard Class,4,4,0,0,4,239.9600067
66185,Italia,Interior Components,Italia,Southern Europe,Standard Class,6,4,2,1,4,239.9600067
64343,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,4,4,0,0,4,239.9600067
64589,Italia,Interior Components,Italia,Southern Europe,Standard Class,5,4,1,1,4,239.9600067
13569,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,5,4,1,1,4,239.9600067
14636,Alemania,Interior Components,Alemania,Western Europe,Standard Class,2,4,-2,0,4,239.9600067
16437,España,Interior Components,España,Southern Europe,Standard Class,3,4,-1,0,4,239.9600067
65348,España,Interior Components,España,Southern Europe,Standard Class,4,4,0,0,4,239.9600067
67499,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,5,4,1,1,4,239.9600067
18565,Francia,Interior Components,Francia,Western Europe,Standard Class,6,4,2,1,4,239.9600067
65756,España,Interior Components,España,Southern Europe,Standard Class,2,4,-2,0,4,239.9600067
67436,Italia,Interior Components,Italia,Southern Europe,Standard Class,2,4,-2,0,4,239.9600067
48688,Bielorrusia,Interior Components,Bielorrusia,Eastern Europe,Standard Class,4,4,0,0,4,239.9600067
13787,Francia,Semiconductors,Francia,Western Europe,Standard Class,3,4,-1,0,4,200.0
14590,Países Bajos,Semiconductors,Países Bajos,Western Europe,Standard Class,6,4,2,1,4,200.0
44152,Ucrania,Semiconductors,Ucrania,Eastern Europe,Standard Class,3,4,-1,0,4,200.0
19647,Italia,Semiconductors,Italia,Southern Europe,Standard Class,3,4,-1,0,4,200.0
64516,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,4,200.0
64044,Italia,Interior Components,Italia,Southern Europe,Standard Class,5,4,1,1,4,159.9600067
62076,España,Semiconductors,España,Southern Europe,Standard Class,2,4,-2,0,4,200.0
12056,Francia,Semiconductors,Francia,Western Europe,Standard Class,2,4,-2,0,4,200.0
18180,Italia,Interior Components,Italia,Southern Europe,Standard Class,6,4,2,1,4,159.9600067
16827,Austria,Semiconductors,Austria,Western Europe,Standard Class,3,4,-1,0,4,200.0
67825,Países Bajos,Semiconductors,Países Bajos,Western Europe,Standard Class,6,4,2,1,4,200.0
16797,Italia,Interior Components,Italia,Southern Europe,Standard Class,3,4,-1,0,4,120.0
64018,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,4,4,0,0,4,159.9600067
13787,Francia,Interior Components,Francia,Western Europe,Standard Class,3,4,-1,0,4,159.9600067
18685,Francia,Battery Materials,Francia,Western Europe,Standard Class,6,4,2,1,4,127.9599991
6059,Brasil,Metal Components,Brasil,South America,Standard Class,5,4,1,1,4,239.9600067
52128,México,Semiconductors,México,Central America,Standard Class,4,4,0,0,4,179.9600067
10006,Brasil,Metal Components,Brasil,South America,Standard Class,2,4,-2,0,4,239.9600067
5262,Panamá,Metal Components,Panamá,Central America,Standard Class,3,4,-1,0,4,139.9600067
57403,México,Semiconductors,México,Central America,Standard Class,4,4,0,0,4,219.8800049
57606,Guatemala,Metal Components,Guatemala,Central America,Standard Class,2,4,-2,0,4,399.9599915
6917,Colombia,Metal Components,Colombia,South America,Standard Class,3,4,-1,0,4,399.9599915
9691,Chile,Metal Components,Chile,South America,Standard Class,2,4,-2,0,4,399.9599915
7366,Argentina,Metal Components,Argentina,South America,Standard Class,2,4,-2,0,4,399.9599915
8823,República Dominicana,Metal Components,República Dominicana,Caribbean,Standard Class,4,4,0,0,4,399.9599915
6317,Brasil,Metal Components,Brasil,South America,Standard Class,3,4,-1,0,4,399.9599915
51498,Argentina,Metal Components,Argentina,South America,Standard Class,4,4,0,0,4,399.9599915
9502,Brasil,Interior Components,Brasil,South America,Standard Class,3,4,-1,0,4,139.9600067
2274,República Dominicana,Metal Components,República Dominicana,Caribbean,Standard Class,5,4,1,1,4,399.9599915
639,Haití,Metal Components,Haití,Caribbean,Standard Class,5,4,1,1,4,399.9599915
6913,México,Metal Components,México,Central America,Standard Class,4,4,0,0,4,399.9599915
59538,Guatemala,Metal Components,Guatemala,Central America,Standard Class,4,4,0,0,4,399.9599915
61352,Brasil,Metal Components,Brasil,South America,Standard Class,3,4,-1,0,4,399.9599915
56312,República Dominicana,Metal Components,República Dominicana,Caribbean,Standard Class,3,4,-1,0,4,399.9599915
59879,Nicaragua,Metal Components,Nicaragua,Central America,Standard Class,5,4,1,1,4,399.9599915
60435,Nicaragua,Metal Components,Nicaragua,Central America,Standard Class,6,4,2,1,4,399.9599915
52324,Haití,Battery Materials,Haití,Caribbean,Standard Class,5,4,1,1,4,111.9599991
6903,México,Semiconductors,México,Central America,Standard Class,4,4,0,0,4,219.8800049
58015,México,Metal Components,México,Central America,Standard Class,6,4,2,1,4,399.9599915
495,México,Metal Components,México,Central America,Standard Class,6,4,2,1,4,399.9599915
495,México,Metal Components,México,Central America,Standard Class,6,4,2,1,4,399.9599915
61314,Brasil,Metal Components,Brasil,South America,Standard Class,5,4,1,1,4,399.9599915
6816,Brasil,Metal Components,Brasil,South America,Standard Class,2,4,-2,0,4,399.9599915
928,Guatemala,Metal Components,Guatemala,Central America,Standard Class,4,4,0,0,4,399.9599915
9562,Brasil,Metal Components,Brasil,South America,Standard Class,3,4,-1,0,4,399.9599915
59828,Haití,Metal Components,Haití,Caribbean,Standard Class,4,4,0,0,4,399.9599915
1273,Cuba,Battery Materials,Cuba,Caribbean,Standard Class,4,4,0,0,4,127.9599991
8223,Argentina,Metal Components,Argentina,South America,Standard Class,4,4,0,0,4,399.9599915
3811,Brasil,Battery Materials,Brasil,South America,Standard Class,2,4,-2,0,4,111.9599991
861,República Dominicana,Metal Components,República Dominicana,Caribbean,Standard Class,2,4,-2,0,4,399.9599915
3294,México,Metal Components,México,Central America,Standard Class,5,4,1,1,4,399.9599915
6173,Guatemala,Metal Components,Guatemala,Central America,Standard Class,4,4,0,0,4,399.9599915
55205,Colombia,Metal Components,Colombia,South America,Standard Class,6,4,2,1,4,399.9599915
3587,República Dominicana,Metal Components,República Dominicana,Caribbean,Standard Class,3,4,-1,0,4,399.9599915
7107,El Salvador,Metal Components,El Salvador,Central America,Standard Class,3,4,-1,0,4,399.9599915
58381,México,Metal Components,México,Central America,Standard Class,2,4,-2,0,4,399.9599915
53584,Haití,Metal Components,Haití,Caribbean,Standard Class,5,4,1,1,4,399.9599915
395,República Dominicana,Metal Components,República Dominicana,Caribbean,Standard Class,6,4,2,1,4,120.0
58974,El Salvador,Plastic Components,El Salvador,Central America,Standard Class,5,4,1,1,4,399.9599915
59810,Nicaragua,Metal Components,Nicaragua,Central America,Standard Class,6,4,2,1,4,399.9599915
56122,Colombia,Metal Components,Colombia,South America,Standard Class,3,4,-1,0,4,399.9599915
3523,Cuba,Metal Components,Cuba,Caribbean,Standard Class,4,4,0,0,4,399.9599915
6059,Brasil,Metal Components,Brasil,South America,Standard Class,5,4,1,1,4,399.9599915
1350,Argentina,Metal Components,Argentina,South America,Standard Class,6,4,2,1,4,399.9599915
2564,República Dominicana,Metal Components,República Dominicana,Caribbean,Standard Class,5,4,1,1,4,399.9599915
52348,México,Metal Components,México,Central America,Standard Class,4,4,0,0,4,399.9599915
53517,Cuba,Metal Components,Cuba,Caribbean,Standard Class,3,4,-1,0,4,399.9599915
1392,Barbados,Interior Components,Barbados,Caribbean,Standard Class,3,4,-1,0,4,139.9600067
7043,México,Metal Components,México,Central America,Standard Class,4,4,0,0,4,399.9599915
5987,Ecuador,Metal Components,Ecuador,South America,Standard Class,3,4,-1,0,4,399.9599915
53894,México,Metal Components,México,Central America,Standard Class,5,4,1,1,4,399.9599915
8477,Guatemala,Metal Components,Guatemala,Central America,Standard Class,3,4,-1,0,4,399.9599915
1267,Cuba,Metal Components,Cuba,Caribbean,Standard Class,3,4,-1,0,4,399.9599915
59977,El Salvador,Metal Components,El Salvador,Central America,Standard Class,3,4,-1,0,4,399.9599915
10051,Brasil,Metal Components,Brasil,South America,Standard Class,2,4,-2,0,4,399.9599915
7377,Cuba,Interior Components,Cuba,Caribbean,Standard Class,3,4,-1,0,4,239.9600067
5101,México,Interior Components,México,Central America,Standard Class,2,4,-2,0,4,239.9600067
51585,México,Interior Components,México,Central America,Standard Class,6,4,2,1,4,239.9600067
52717,Haití,Interior Components,Haití,Caribbean,Standard Class,3,4,-1,0,4,239.9600067
822,Honduras,Interior Components,Honduras,Central America,Standard Class,3,4,-1,0,4,239.9600067
54817,Nicaragua,Interior Components,Nicaragua,Central America,Standard Class,3,4,-1,0,4,239.9600067
8681,Belice,Interior Components,Belice,Central America,Standard Class,2,4,-2,0,4,239.9600067
2155,Nicaragua,Interior Components,Nicaragua,Central America,Standard Class,6,4,2,1,4,239.9600067
7922,México,Interior Components,México,Central America,Standard Class,3,4,-1,0,4,239.9600067
51585,México,Interior Components,México,Central America,Standard Class,6,4,2,1,4,239.9600067
3225,El Salvador,Interior Components,El Salvador,Central America,Standard Class,6,4,2,1,4,239.9600067
57429,México,Interior Components,México,Central America,Standard Class,5,4,1,1,4,239.9600067
1096,Chile,Interior Components,Chile,South America,Standard Class,2,4,-2,0,4,239.9600067
1501,Brasil,Interior Components,Brasil,South America,Standard Class,2,4,-2,0,4,239.9600067
179,Cuba,Interior Components,Cuba,Caribbean,Standard Class,5,4,1,1,4,239.9600067
56131,México,Interior Components,México,Central America,Standard Class,2,4,-2,0,4,239.9600067
55381,México,Interior Components,México,Central America,Standard Class,2,4,-2,0,4,239.9600067
54518,Nicaragua,Interior Components,Nicaragua,Central America,Standard Class,4,4,0,0,4,239.9600067
8867,Brasil,Interior Components,Brasil,South America,Standard Class,3,4,-1,0,4,239.9600067
60350,El Salvador,Interior Components,El Salvador,Central America,Standard Class,6,4,2,1,4,239.9600067
57914,El Salvador,Interior Components,El Salvador,Central America,Standard Class,5,4,1,1,4,239.9600067
61496,Brasil,Interior Components,Brasil,South America,Standard Class,2,4,-2,0,4,239.9600067
59828,Haití,Interior Components,Haití,Caribbean,Standard Class,4,4,0,0,4,239.9600067
59538,Guatemala,Interior Components,Guatemala,Central America,Standard Class,4,4,0,0,4,239.9600067
621,Guatemala,Interior Components,Guatemala,Central America,Standard Class,2,4,-2,0,4,239.9600067
3217,Perú,Interior Components,Perú,South America,Standard Class,3,4,-1,0,4,239.9600067
51726,El Salvador,Interior Components,El Salvador,Central America,Standard Class,2,4,-2,0,4,239.9600067
59813,Brasil,Interior Components,Brasil,South America,Standard Class,4,4,0,0,4,239.9600067
798,México,Interior Components,México,Central America,Standard Class,4,4,0,0,4,239.9600067
58128,Honduras,Interior Components,Honduras,Central America,Standard Class,4,4,0,0,4,239.9600067
4784,México,Interior Components,México,Central America,Standard Class,5,4,1,1,4,239.9600067
9236,Colombia,Interior Components,Colombia,South America,Standard Class,2,4,-2,0,4,239.9600067
4080,Perú,Interior Components,Perú,South America,Standard Class,6,4,2,1,4,239.9600067
58797,Brasil,Interior Components,Brasil,South America,Standard Class,3,4,-1,0,4,239.9600067
4079,México,Interior Components,México,Central America,Standard Class,5,4,1,1,4,239.9600067
53894,México,Interior Components,México,Central America,Standard Class,5,4,1,1,4,239.9600067
53675,Nicaragua,Interior Components,Nicaragua,Central America,Standard Class,6,4,2,1,4,239.9600067
6405,México,Interior Components,México,Central America,Standard Class,6,4,2,1,4,239.9600067
52666,Honduras,Interior Components,Honduras,Central America,Standard Class,2,4,-2,0,4,239.9600067
55205,Colombia,Interior Components,Colombia,South America,Standard Class,6,4,2,1,4,239.9600067
57368,Venezuela,Interior Components,Venezuela,South America,Standard Class,4,4,0,0,4,239.9600067
59194,República Dominicana,Interior Components,República Dominicana,Caribbean,Standard Class,5,4,1,1,4,239.9600067
7488,Guatemala,Interior Components,Guatemala,Central America,Standard Class,4,4,0,0,4,239.9600067
969,Nicaragua,Interior Components,Nicaragua,Central America,Standard Class,5,4,1,1,4,239.9600067
60503,Honduras,Interior Components,Honduras,Central America,Standard Class,4,4,0,0,4,239.9600067
54411,México,Interior Components,México,Central America,Standard Class,2,4,-2,0,4,239.9600067
58773,México,Interior Components,México,Central America,Standard Class,4,4,0,0,4,239.9600067
56559,Guatemala,Interior Components,Guatemala,Central America,Standard Class,5,4,1,1,4,239.9600067
3622,Guatemala,Interior Components,Guatemala,Central America,Standard Class,3,4,-1,0,4,239.9600067
60096,Perú,Interior Components,Perú,South America,Standard Class,2,4,-2,0,4,239.9600067
58309,Brasil,Interior Components,Brasil,South America,Standard Class,5,4,1,1,4,239.9600067
59735,Honduras,Interior Components,Honduras,Central America,Standard Class,6,4,2,1,4,239.9600067
52875,Brasil,Interior Components,Brasil,South America,Standard Class,6,4,2,1,4,239.9600067
54163,Venezuela,Interior Components,Venezuela,South America,Standard Class,4,4,0,0,4,239.9600067
6100,República Dominicana,Interior Components,República Dominicana,Caribbean,Standard Class,6,4,2,1,4,239.9600067
1813,México,Interior Components,México,Central America,Standard Class,4,4,0,0,4,239.9600067
8614,México,Interior Components,México,Central America,Standard Class,5,4,1,1,4,239.9600067
55970,Panamá,Interior Components,Panamá,Central America,Standard Class,6,4,2,1,4,239.9600067
52139,Chile,Interior Components,Chile,South America,Standard Class,5,4,1,1,4,239.9600067
58030,México,Interior Components,México,Central America,Standard Class,6,4,2,1,4,239.9600067
9145,Nicaragua,Interior Components,Nicaragua,Central America,Standard Class,6,4,2,1,4,239.9600067
51658,Honduras,Interior Components,Honduras,Central America,Standard Class,4,4,0,0,4,239.9600067
928,Guatemala,Interior Components,Guatemala,Central America,Standard Class,4,4,0,0,4,239.9600067
9412,Honduras,Interior Components,Honduras,Central America,Standard Class,3,4,-1,0,4,239.9600067
54599,Honduras,Interior Components,Honduras,Central America,Standard Class,5,4,1,1,4,239.9600067
9145,Nicaragua,Interior Components,Nicaragua,Central America,Standard Class,6,4,2,1,4,239.9600067
927,Guatemala,Interior Components,Guatemala,Central America,Standard Class,3,4,-1,0,4,239.9600067
6085,México,Interior Components,México,Central America,Standard Class,6,4,2,1,4,239.9600067
2585,Argentina,Interior Components,Argentina,South America,Standard Class,6,4,2,1,4,239.9600067
7967,Brasil,Interior Components,Brasil,South America,Standard Class,3,4,-1,0,4,239.9600067
4173,República Dominicana,Interior Components,República Dominicana,Caribbean,Standard Class,4,4,0,0,4,239.9600067
463,México,Interior Components,México,Central America,Standard Class,4,4,0,0,4,239.9600067
51846,México,Interior Components,México,Central America,Standard Class,2,4,-2,0,4,239.9600067
56251,Panamá,Interior Components,Panamá,Central America,Standard Class,2,4,-2,0,4,239.9600067
55804,Brasil,Interior Components,Brasil,South America,Standard Class,5,4,1,1,4,239.9600067
10206,Brasil,Interior Components,Brasil,South America,Standard Class,2,4,-2,0,4,239.9600067
2564,República Dominicana,Interior Components,República Dominicana,Caribbean,Standard Class,5,4,1,1,4,239.9600067
59338,Nicaragua,Interior Components,Nicaragua,Central America,Standard Class,4,4,0,0,4,239.9600067
